periodyear,stfips,areatype,region,area,prior_yr_area,population
2004,02,04,5,000275,000195,3
2004,02,04,5,000275,000198,4
2004,02,04,5,000275,000220,8
2004,02,04,5,000275,000230,0
2004,02,04,5,000275,000240,0
2004,02,04,5,000275,000261,7
2004,02,04,5,000275,000275,2007
2004,02,04,5,000275,000282,0
2004,02,04,5,000275,000290,0
2004,02,04,5,000275,999999,183
2004,02,04,5,000282,000013,0
2004,02,04,5,000282,000016,1
2004,02,04,5,000282,000020,8
2004,02,04,5,000282,000050,0
2004,02,04,5,000282,000060,0
2004,02,04,5,000282,000068,0
2004,02,04,5,000282,000070,0
2004,02,04,5,000282,000090,1
2004,02,04,5,000282,000100,0
2004,02,04,5,000282,000105,1
2004,02,04,5,000282,000110,11
2004,02,04,5,000282,000122,3
2004,02,04,5,000282,000130,1
2004,02,04,5,000282,000150,0
2004,02,04,5,000282,000158,0
2004,02,04,5,000282,000164,0
2004,02,04,5,000282,000170,2
2004,02,04,5,000282,000180,0
2004,02,04,5,000282,000185,0
2004,02,04,5,000282,000188,0
2004,02,04,5,000282,000195,0
2004,02,04,5,000282,000198,2
2004,02,04,5,000282,000220,3
2004,02,04,5,000282,000230,0
2004,02,04,5,000282,000240,1
2004,02,04,5,000282,000261,0
2004,02,04,5,000282,000275,0
2004,02,04,5,000282,000282,570
2004,02,04,5,000282,000290,0
2004,02,04,5,000282,999999,35
2004,02,04,3,000290,000013,0
2004,02,04,3,000290,000016,2
2004,02,04,3,000290,000020,91
2004,02,04,3,000290,000050,7
2004,02,04,3,000290,000060,5
2004,02,04,3,000290,000068,8
2004,02,04,3,000290,000070,1
2004,02,04,3,000290,000090,304
2004,02,04,3,000290,000100,0
2004,02,04,3,000290,000105,0
2004,02,04,3,000290,000110,2
2004,02,04,3,000290,000122,11
2004,02,04,3,000290,000130,3
2004,02,04,3,000290,000150,0
2004,02,04,3,000290,000158,0
2004,02,04,3,000290,000164,1
2004,02,04,3,000290,000170,34
2004,02,04,3,000290,000180,10
2004,02,04,3,000290,000185,5
2004,02,04,3,000290,000188,8
2004,02,04,3,000290,000195,0
2004,02,04,3,000290,000198,6
2004,02,04,3,000290,000220,4
2004,02,04,3,000290,000230,0
2004,02,04,3,000290,000240,9
2004,02,04,3,000290,000261,8
2004,02,04,3,000290,000275,0
2004,02,04,3,000290,000282,5
2004,02,04,3,000290,000290,5477
2004,02,04,3,000290,999999,274
2004,02,04,0,999999,000013,92
2004,02,04,0,999999,000016,307
2004,02,04,0,999999,000020,20962
2004,02,04,0,999999,000050,909
2004,02,04,0,999999,000060,80
2004,02,04,0,999999,000068,121
2004,02,04,0,999999,000070,254
2004,02,04,0,999999,000090,7979
2004,02,04,0,999999,000100,128
2004,02,04,0,999999,000105,115
2004,02,04,0,999999,000110,2112
2004,02,04,0,999999,000122,3252
2004,02,04,0,999999,000130,884
2004,02,04,0,999999,000150,1095
2004,02,04,0,999999,000158,413
2004,02,04,0,999999,000164,92
2004,02,04,0,999999,000170,4921
2004,02,04,0,999999,000180,491
2004,02,04,0,999999,000185,472
2004,02,04,0,999999,000188,399
2004,02,04,0,999999,000195,272
2004,02,04,0,999999,000198,406
2004,02,04,0,999999,000220,631
2004,02,04,0,999999,000230,79
2004,02,04,0,999999,000240,549
2004,02,04,0,999999,000261,676
2004,02,04,0,999999,000275,112
2004,02,04,0,999999,000282,38
2004,02,04,0,999999,000290,374
2003,02,04,6,000013,000013,1183
2003,02,04,6,000013,000016,8
2003,02,04,6,000013,000020,51
2003,02,04,6,000013,000050,1
2003,02,04,6,000013,000060,0
2003,02,04,6,000013,000068,0
2003,02,04,6,000013,000070,1
2003,02,04,6,000013,000090,0
2003,02,04,6,000013,000100,0
2003,02,04,6,000013,000105,2
2003,02,04,6,000013,000110,0
2003,02,04,6,000013,000122,6
2003,02,04,6,000013,000130,2
2003,02,04,6,000013,000150,2
2003,02,04,6,000013,000158,0
2003,02,04,6,000013,000164,0
2003,02,04,6,000013,000170,18
2003,02,04,6,000013,000180,8
2003,02,04,6,000013,000185,0
2003,02,04,6,000013,000188,0
2003,02,04,6,000013,000195,0
2003,02,04,6,000013,000198,0
2003,02,04,6,000013,000220,0
2003,02,04,6,000013,000230,0
2003,02,04,6,000013,000240,0
2003,02,04,6,000013,000261,1
2003,02,04,6,000013,000275,0
2003,02,04,6,000013,000282,0
2003,02,04,6,000013,000290,0
2003,02,04,6,000013,999999,92
2003,02,04,6,000016,000013,3
2003,02,04,6,000016,000016,2592
2003,02,04,6,000016,000020,90
2003,02,04,6,000016,000050,1
2003,02,04,6,000016,000060,1
2003,02,04,6,000016,000068,0
2003,02,04,6,000016,000070,7
2003,02,04,6,000016,000090,11
2003,02,04,6,000016,000100,4
2003,02,04,6,000016,000105,0
2003,02,04,6,000016,000110,3
2003,02,04,6,000016,000122,19
2003,02,04,6,000016,000130,1
2003,02,04,6,000016,000150,5
2003,02,04,6,000016,000158,0
2003,02,04,6,000016,000164,0
2003,02,04,6,000016,000170,21
2003,02,04,6,000016,000180,3
2003,02,04,6,000016,000185,1
2003,02,04,6,000016,000188,0
2003,02,04,6,000016,000195,0
2003,02,04,6,000016,000198,0
2003,02,04,6,000016,000220,1
2003,02,04,6,000016,000230,0
2003,02,04,6,000016,000240,1
2003,02,04,6,000016,000261,2
2003,02,04,6,000016,000275,0
2003,02,04,6,000016,000282,0
2003,02,04,6,000016,000290,0
2003,02,04,6,000016,999999,257
2003,02,04,1,000020,000013,14
2003,02,04,1,000020,000016,50
2003,02,04,1,000020,000020,219677
2003,02,04,1,000020,000050,188
2003,02,04,1,000020,000060,11
2003,02,04,1,000020,000068,30
2003,02,04,1,000020,000070,88
2003,02,04,1,000020,000090,573
2003,02,04,1,000020,000100,15
2003,02,04,1,000020,000105,14
2003,02,04,1,000020,000110,221
2003,02,04,1,000020,000122,867
2003,02,04,1,000020,000130,33
2003,02,04,1,000020,000150,121
2003,02,04,1,000020,000158,99
2003,02,04,1,000020,000164,51
2003,02,04,1,000020,000170,2802
2003,02,04,1,000020,000180,129
2003,02,04,1,000020,000185,81
2003,02,04,1,000020,000188,125
2003,02,04,1,000020,000195,7
2003,02,04,1,000020,000198,44
2003,02,04,1,000020,000220,38
2003,02,04,1,000020,000230,5
2003,02,04,1,000020,000240,73
2003,02,04,1,000020,000261,237
2003,02,04,1,000020,000275,7
2003,02,04,1,000020,000282,5
2003,02,04,1,000020,000290,41
2003,02,04,1,000020,999999,18065
2003,02,04,6,000050,000013,2
2003,02,04,6,000050,000016,0
2003,02,04,6,000050,000020,354
2003,02,04,6,000050,000050,14654
2003,02,04,6,000050,000060,0
2003,02,04,6,000050,000068,0
2003,02,04,6,000050,000070,20
2003,02,04,6,000050,000090,38
2003,02,04,6,000050,000100,0
2003,02,04,6,000050,000105,2
2003,02,04,6,000050,000110,2
2003,02,04,6,000050,000122,35
2003,02,04,6,000050,000130,2
2003,02,04,6,000050,000150,13
2003,02,04,6,000050,000158,76
2003,02,04,6,000050,000164,7
2003,02,04,6,000050,000170,49
2003,02,04,6,000050,000180,10
2003,02,04,6,000050,000185,5
2003,02,04,6,000050,000188,1
2003,02,04,6,000050,000195,0
2003,02,04,6,000050,000198,3
2003,02,04,6,000050,000220,1
2003,02,04,6,000050,000230,0
2003,02,04,6,000050,000240,6
2003,02,04,6,000050,000261,0
2003,02,04,6,000050,000275,0
2003,02,04,6,000050,000282,0
2003,02,04,6,000050,000290,15
2003,02,04,6,000050,999999,531
2003,02,04,6,000060,000013,0
2003,02,04,6,000060,000016,5
2003,02,04,6,000060,000020,41
2003,02,04,6,000060,000050,5
2003,02,04,6,000060,000060,962
2003,02,04,6,000060,000068,0
2003,02,04,6,000060,000070,1
2003,02,04,6,000060,000090,6
2003,02,04,6,000060,000100,0
2003,02,04,6,000060,000105,0
2003,02,04,6,000060,000110,5
2003,02,04,6,000060,000122,1
2003,02,04,6,000060,000130,0
2003,02,04,6,000060,000150,0
2003,02,04,6,000060,000158,3
2003,02,04,6,000060,000164,5
2003,02,04,6,000060,000170,19
2003,02,04,6,000060,000180,0
2003,02,04,6,000060,000185,1
2003,02,04,6,000060,000188,0
2003,02,04,6,000060,000195,0
2003,02,04,6,000060,000198,0
2003,02,04,6,000060,000220,0
2003,02,04,6,000060,000230,0
2003,02,04,6,000060,000240,0
2003,02,04,6,000060,000261,4
2003,02,04,6,000060,000275,0
2003,02,04,6,000060,000282,0
2003,02,04,6,000060,000290,0
2003,02,04,6,000060,999999,78
2003,02,04,3,000068,000013,0
2003,02,04,3,000068,000016,0
2003,02,04,3,000068,000020,16
2003,02,04,3,000068,000050,7
2003,02,04,3,000068,000060,0
2003,02,04,3,000068,000068,1604
2003,02,04,3,000068,000070,0
2003,02,04,3,000068,000090,47
2003,02,04,3,000068,000100,0
2003,02,04,3,000068,000105,0
2003,02,04,3,000068,000110,2
2003,02,04,3,000068,000122,0
2003,02,04,3,000068,000130,0
2003,02,04,3,000068,000150,1
2003,02,04,3,000068,000158,0
2003,02,04,3,000068,000164,0
2003,02,04,3,000068,000170,11
2003,02,04,3,000068,000180,0
2003,02,04,3,000068,000185,2
2003,02,04,3,000068,000188,0
2003,02,04,3,000068,000195,0
2003,02,04,3,000068,000198,0
2003,02,04,3,000068,000220,0
2003,02,04,3,000068,000230,0
2003,02,04,3,000068,000240,0
2003,02,04,3,000068,000261,0
2003,02,04,3,000068,000275,0
2003,02,04,3,000068,000282,0
2003,02,04,3,000068,000290,5
2003,02,04,3,000068,999999,110
2003,02,04,6,000070,000013,0
2003,02,04,6,000070,000016,3
2003,02,04,6,000070,000020,158
2003,02,04,6,000070,000050,25
2003,02,04,6,000070,000060,4
2003,02,04,6,000070,000068,0
2003,02,04,6,000070,000070,4200
2003,02,04,6,000070,000090,40
2003,02,04,6,000070,000100,0
2003,02,04,6,000070,000105,0
2003,02,04,6,000070,000110,4
2003,02,04,6,000070,000122,20
2003,02,04,6,000070,000130,0
2003,02,04,6,000070,000150,0
2003,02,04,6,000070,000158,1
2003,02,04,6,000070,000164,3
2003,02,04,6,000070,000170,25
2003,02,04,6,000070,000180,1
2003,02,04,6,000070,000185,1
2003,02,04,6,000070,000188,1
2003,02,04,6,000070,000195,0
2003,02,04,6,000070,000198,0
2003,02,04,6,000070,000220,5
2003,02,04,6,000070,000230,0
2003,02,04,6,000070,000240,0
2003,02,04,6,000070,000261,5
2003,02,04,6,000070,000275,0
2003,02,04,6,000070,000282,0
2003,02,04,6,000070,000290,3
2003,02,04,6,000070,999999,202
2003,02,04,3,000090,000013,2
2003,02,04,3,000090,000016,3
2003,02,04,3,000090,000020,880
2003,02,04,3,000090,000050,36
2003,02,04,3,000090,000060,3
2003,02,04,3,000090,000068,34
2003,02,04,3,000090,000070,16
2003,02,04,3,000090,000090,65681
2003,02,04,3,000090,000100,6
2003,02,04,3,000090,000105,7
2003,02,04,3,000090,000110,44
2003,02,04,3,000090,000122,131
2003,02,04,3,000090,000130,24
2003,02,04,3,000090,000150,20
2003,02,04,3,000090,000158,10
2003,02,04,3,000090,000164,0
2003,02,04,3,000090,000170,172
2003,02,04,3,000090,000180,28
2003,02,04,3,000090,000185,36
2003,02,04,3,000090,000188,33
2003,02,04,3,000090,000195,10
2003,02,04,3,000090,000198,9
2003,02,04,3,000090,000220,21
2003,02,04,3,000090,000230,3
2003,02,04,3,000090,000240,100
2003,02,04,3,000090,000261,85
2003,02,04,3,000090,000275,2
2003,02,04,3,000090,000282,2
2003,02,04,3,000090,000290,248
2003,02,04,3,000090,999999,7038
2003,02,04,5,000100,000013,0
2003,02,04,5,000100,000016,3
2003,02,04,5,000100,000020,10
2003,02,04,5,000100,000050,0
2003,02,04,5,000100,000060,0
2003,02,04,5,000100,000068,0
2003,02,04,5,000100,000070,0
2003,02,04,5,000100,000090,17
2003,02,04,5,000100,000100,2000
2003,02,04,5,000100,000105,8
2003,02,04,5,000100,000110,53
2003,02,04,5,000100,000122,9
2003,02,04,5,000100,000130,2
2003,02,04,5,000100,000150,0
2003,02,04,5,000100,000158,0
2003,02,04,5,000100,000164,0
2003,02,04,5,000100,000170,23
2003,02,04,5,000100,000180,1
2003,02,04,5,000100,000185,0
2003,02,04,5,000100,000188,0
2003,02,04,5,000100,000195,1
2003,02,04,5,000100,000198,5
2003,02,04,5,000100,000220,13
2003,02,04,5,000100,000230,3
2003,02,04,5,000100,000240,8
2003,02,04,5,000100,000261,3
2003,02,04,5,000100,000275,0
2003,02,04,5,000100,000282,0
2003,02,04,5,000100,000290,1
2003,02,04,5,000100,999999,128
2003,02,04,5,000105,000013,0
2003,02,04,5,000105,000016,0
2003,02,04,5,000105,000020,19
2003,02,04,5,000105,000050,0
2003,02,04,5,000105,000060,0
2003,02,04,5,000105,000068,3
2003,02,04,5,000105,000070,0
2003,02,04,5,000105,000090,6
2003,02,04,5,000105,000100,10
2003,02,04,5,000105,000105,2006
2003,02,04,5,000105,000110,103
2003,02,04,5,000105,000122,4
2003,02,04,5,000105,000130,2
2003,02,04,5,000105,000150,7
2003,02,04,5,000105,000158,0
2003,02,04,5,000105,000164,2
2003,02,04,5,000105,000170,3
2003,02,04,5,000105,000180,0
2003,02,04,5,000105,000185,1
2003,02,04,5,000105,000188,1
2003,02,04,5,000105,000195,16
2003,02,04,5,000105,000198,5
2003,02,04,5,000105,000220,12
2003,02,04,5,000105,000230,3
2003,02,04,5,000105,000240,0
2003,02,04,5,000105,000261,1
2003,02,04,5,000105,000275,7
2003,02,04,5,000105,000282,0
2003,02,04,5,000105,000290,0
2003,02,04,5,000105,999999,152
2003,02,04,5,000110,000013,0
2003,02,04,5,000110,000016,4
2003,02,04,5,000110,000020,271
2003,02,04,5,000110,000050,6
2003,02,04,5,000110,000060,0
2003,02,04,5,000110,000068,1
2003,02,04,5,000110,000070,8
2003,02,04,5,000110,000090,58
2003,02,04,5,000110,000100,60
2003,02,04,5,000110,000105,48
2003,02,04,5,000110,000110,26070
2003,02,04,5,000110,000122,37
2003,02,04,5,000110,000130,64
2003,02,04,5,000110,000150,9
2003,02,04,5,000110,000158,1
2003,02,04,5,000110,000164,2
2003,02,04,5,000110,000170,61
2003,02,04,5,000110,000180,3
2003,02,04,5,000110,000185,2
2003,02,04,5,000110,000188,2
2003,02,04,5,000110,000195,16
2003,02,04,5,000110,000198,37
2003,02,04,5,000110,000220,45
2003,02,04,5,000110,000230,3
2003,02,04,5,000110,000240,2
2003,02,04,5,000110,000261,8
2003,02,04,5,000110,000275,13
2003,02,04,5,000110,000282,5
2003,02,04,5,000110,000290,7
2003,02,04,5,000110,999999,1961
2003,02,04,2,000122,000013,1
2003,02,04,2,000122,000016,12
2003,02,04,2,000122,000020,864
2003,02,04,2,000122,000050,15
2003,02,04,2,000122,000060,7
2003,02,04,2,000122,000068,4
2003,02,04,2,000122,000070,16
2003,02,04,2,000122,000090,78
2003,02,04,2,000122,000100,4
2003,02,04,2,000122,000105,2
2003,02,04,2,000122,000110,52
2003,02,04,2,000122,000122,44412
2003,02,04,2,000122,000130,21
2003,02,04,2,000122,000150,20
2003,02,04,2,000122,000158,7
2003,02,04,2,000122,000164,8
2003,02,04,2,000122,000170,212
2003,02,04,2,000122,000180,25
2003,02,04,2,000122,000185,10
2003,02,04,2,000122,000188,6
2003,02,04,2,000122,000195,2
2003,02,04,2,000122,000198,9
2003,02,04,2,000122,000220,16
2003,02,04,2,000122,000230,0
2003,02,04,2,000122,000240,21
2003,02,04,2,000122,000261,43
2003,02,04,2,000122,000275,1
2003,02,04,2,000122,000282,0
2003,02,04,2,000122,000290,3
2003,02,04,2,000122,999999,2919
2003,02,04,5,000130,000013,0
2003,02,04,5,000130,000016,1
2003,02,04,5,000130,000020,110
2003,02,04,5,000130,000050,5
2003,02,04,5,000130,000060,1
2003,02,04,5,000130,000068,0
2003,02,04,5,000130,000070,2
2003,02,04,5,000130,000090,30
2003,02,04,5,000130,000100,1
2003,02,04,5,000130,000105,3
2003,02,04,5,000130,000110,79
2003,02,04,5,000130,000122,17
2003,02,04,5,000130,000130,11399
2003,02,04,5,000130,000150,6
2003,02,04,5,000130,000158,0
2003,02,04,5,000130,000164,0
2003,02,04,5,000130,000170,32
2003,02,04,5,000130,000180,3
2003,02,04,5,000130,000185,0
2003,02,04,5,000130,000188,0
2003,02,04,5,000130,000195,3
2003,02,04,5,000130,000198,56
2003,02,04,5,000130,000220,17
2003,02,04,5,000130,000230,4
2003,02,04,5,000130,000240,7
2003,02,04,5,000130,000261,5
2003,02,04,5,000130,000275,5
2003,02,04,5,000130,000282,0
2003,02,04,5,000130,000290,0
2003,02,04,5,000130,999999,1050
2003,02,04,2,000150,000013,2
2003,02,04,2,000150,000016,2
2003,02,04,2,000150,000020,318
2003,02,04,2,000150,000050,6
2003,02,04,2,000150,000060,0
2003,02,04,2,000150,000068,0
2003,02,04,2,000150,000070,0
2003,02,04,2,000150,000090,23
2003,02,04,2,000150,000100,0
2003,02,04,2,000150,000105,1
2003,02,04,2,000150,000110,22
2003,02,04,2,000150,000122,79
2003,02,04,2,000150,000130,6
2003,02,04,2,000150,000150,10972
2003,02,04,2,000150,000158,2
2003,02,04,2,000150,000164,0
2003,02,04,2,000150,000170,54
2003,02,04,2,000150,000180,0
2003,02,04,2,000150,000185,0
2003,02,04,2,000150,000188,0
2003,02,04,2,000150,000195,3
2003,02,04,2,000150,000198,0
2003,02,04,2,000150,000220,7
2003,02,04,2,000150,000230,0
2003,02,04,2,000150,000240,0
2003,02,04,2,000150,000261,16
2003,02,04,2,000150,000275,0
2003,02,04,2,000150,000282,0
2003,02,04,2,000150,000290,1
2003,02,04,2,000150,999999,988
2003,02,04,6,000158,000013,2
2003,02,04,6,000158,000016,2
2003,02,04,6,000158,000020,131
2003,02,04,6,000158,000050,114
2003,02,04,6,000158,000060,1
2003,02,04,6,000158,000068,0
2003,02,04,6,000158,000070,6
2003,02,04,6,000158,000090,20
2003,02,04,6,000158,000100,0
2003,02,04,6,000158,000105,1
2003,02,04,6,000158,000110,1
2003,02,04,6,000158,000122,8
2003,02,04,6,000158,000130,0
2003,02,04,6,000158,000150,0
2003,02,04,6,000158,000158,6724
2003,02,04,6,000158,000164,0
2003,02,04,6,000158,000170,17
2003,02,04,6,000158,000180,14
2003,02,04,6,000158,000185,6
2003,02,04,6,000158,000188,6
2003,02,04,6,000158,000195,0
2003,02,04,6,000158,000198,0
2003,02,04,6,000158,000220,2
2003,02,04,6,000158,000230,1
2003,02,04,6,000158,000240,0
2003,02,04,6,000158,000261,0
2003,02,04,6,000158,000275,0
2003,02,04,6,000158,000282,0
2003,02,04,6,000158,000290,0
2003,02,04,6,000158,999999,224
2003,02,04,6,000164,000013,0
2003,02,04,6,000164,000016,0
2003,02,04,6,000164,000020,68
2003,02,04,6,000164,000050,0
2003,02,04,6,000164,000060,11
2003,02,04,6,000164,000068,0
2003,02,04,6,000164,000070,15
2003,02,04,6,000164,000090,1
2003,02,04,6,000164,000100,2
2003,02,04,6,000164,000105,0
2003,02,04,6,000164,000110,0
2003,02,04,6,000164,000122,9
2003,02,04,6,000164,000130,0
2003,02,04,6,000164,000150,8
2003,02,04,6,000164,000158,0
2003,02,04,6,000164,000164,1445
2003,02,04,6,000164,000170,14
2003,02,04,6,000164,000180,0
2003,02,04,6,000164,000185,1
2003,02,04,6,000164,000188,0
2003,02,04,6,000164,000195,0
2003,02,04,6,000164,000198,0
2003,02,04,6,000164,000220,5
2003,02,04,6,000164,000230,0
2003,02,04,6,000164,000240,0
2003,02,04,6,000164,000261,2
2003,02,04,6,000164,000275,0
2003,02,04,6,000164,000282,0
2003,02,04,6,000164,000290,0
2003,02,04,6,000164,999999,63
2003,02,04,1,000170,000013,0
2003,02,04,1,000170,000016,3
2003,02,04,1,000170,000020,1402
2003,02,04,1,000170,000050,30
2003,02,04,1,000170,000060,3
2003,02,04,1,000170,000068,12
2003,02,04,1,000170,000070,21
2003,02,04,1,000170,000090,161
2003,02,04,1,000170,000100,5
2003,02,04,1,000170,000105,1
2003,02,04,1,000170,000110,58
2003,02,04,1,000170,000122,164
2003,02,04,1,000170,000130,9
2003,02,04,1,000170,000150,33
2003,02,04,1,000170,000158,7
2003,02,04,1,000170,000164,0
2003,02,04,1,000170,000170,56407
2003,02,04,1,000170,000180,9
2003,02,04,1,000170,000185,3
2003,02,04,1,000170,000188,20
2003,02,04,1,000170,000195,8
2003,02,04,1,000170,000198,17
2003,02,04,1,000170,000220,7
2003,02,04,1,000170,000230,0
2003,02,04,1,000170,000240,41
2003,02,04,1,000170,000261,88
2003,02,04,1,000170,000275,2
2003,02,04,1,000170,000282,3
2003,02,04,1,000170,000290,15
2003,02,04,1,000170,999999,3245
2003,02,04,4,000180,000013,2
2003,02,04,4,000180,000016,0
2003,02,04,4,000180,000020,202
2003,02,04,4,000180,000050,6
2003,02,04,4,000180,000060,0
2003,02,04,4,000180,000068,0
2003,02,04,4,000180,000070,6
2003,02,04,4,000180,000090,42
2003,02,04,4,000180,000100,0
2003,02,04,4,000180,000105,0
2003,02,04,4,000180,000110,16
2003,02,04,4,000180,000122,18
2003,02,04,4,000180,000130,2
2003,02,04,4,000180,000150,2
2003,02,04,4,000180,000158,27
2003,02,04,4,000180,000164,0
2003,02,04,4,000180,000170,32
2003,02,04,4,000180,000180,8040
2003,02,04,4,000180,000185,3
2003,02,04,4,000180,000188,39
2003,02,04,4,000180,000195,0
2003,02,04,4,000180,000198,1
2003,02,04,4,000180,000220,3
2003,02,04,4,000180,000230,1
2003,02,04,4,000180,000240,2
2003,02,04,4,000180,000261,7
2003,02,04,4,000180,000275,0
2003,02,04,4,000180,000282,0
2003,02,04,4,000180,000290,9
2003,02,04,4,000180,999999,370
2003,02,04,4,000185,000013,0
2003,02,04,4,000185,000016,3
2003,02,04,4,000185,000020,155
2003,02,04,4,000185,000050,4
2003,02,04,4,000185,000060,1
2003,02,04,4,000185,000068,0
2003,02,04,4,000185,000070,2
2003,02,04,4,000185,000090,74
2003,02,04,4,000185,000100,0
2003,02,04,4,000185,000105,0
2003,02,04,4,000185,000110,1
2003,02,04,4,000185,000122,7
2003,02,04,4,000185,000130,1
2003,02,04,4,000185,000150,1
2003,02,04,4,000185,000158,3
2003,02,04,4,000185,000164,0
2003,02,04,4,000185,000170,29
2003,02,04,4,000185,000180,7
2003,02,04,4,000185,000185,6135
2003,02,04,4,000185,000188,13
2003,02,04,4,000185,000195,1
2003,02,04,4,000185,000198,3
2003,02,04,4,000185,000220,7
2003,02,04,4,000185,000230,0
2003,02,04,4,000185,000240,0
2003,02,04,4,000185,000261,2
2003,02,04,4,000185,000275,1
2003,02,04,4,000185,000282,1
2003,02,04,4,000185,000290,3
2003,02,04,4,000185,999999,336
2003,02,04,4,000188,000013,0
2003,02,04,4,000188,000016,1
2003,02,04,4,000188,000020,134
2003,02,04,4,000188,000050,19
2003,02,04,4,000188,000060,0
2003,02,04,4,000188,000068,2
2003,02,04,4,000188,000070,4
2003,02,04,4,000188,000090,61
2003,02,04,4,000188,000100,0
2003,02,04,4,000188,000105,0
2003,02,04,4,000188,000110,1
2003,02,04,4,000188,000122,9
2003,02,04,4,000188,000130,2
2003,02,04,4,000188,000150,2
2003,02,04,4,000188,000158,6
2003,02,04,4,000188,000164,0
2003,02,04,4,000188,000170,28
2003,02,04,4,000188,000180,27
2003,02,04,4,000188,000185,17
2003,02,04,4,000188,000188,6138
2003,02,04,4,000188,000195,0
2003,02,04,4,000188,000198,2
2003,02,04,4,000188,000220,4
2003,02,04,4,000188,000230,0
2003,02,04,4,000188,000240,1
2003,02,04,4,000188,000261,1
2003,02,04,4,000188,000275,0
2003,02,04,4,000188,000282,0
2003,02,04,4,000188,000290,12
2003,02,04,4,000188,999999,253
2003,02,04,5,000195,000013,0
2003,02,04,5,000195,000016,0
2003,02,04,5,000195,000020,6
2003,02,04,5,000195,000050,1
2003,02,04,5,000195,000060,0
2003,02,04,5,000195,000068,0
2003,02,04,5,000195,000070,0
2003,02,04,5,000195,000090,2
2003,02,04,5,000195,000100,1
2003,02,04,5,000195,000105,3
2003,02,04,5,000195,000110,39
2003,02,04,5,000195,000122,3
2003,02,04,5,000195,000130,2
2003,02,04,5,000195,000150,1
2003,02,04,5,000195,000158,0
2003,02,04,5,000195,000164,0
2003,02,04,5,000195,000170,11
2003,02,04,5,000195,000180,0
2003,02,04,5,000195,000185,0
2003,02,04,5,000195,000188,2
2003,02,04,5,000195,000195,2876
2003,02,04,5,000195,000198,8
2003,02,04,5,000195,000220,3
2003,02,04,5,000195,000230,0
2003,02,04,5,000195,000240,0
2003,02,04,5,000195,000261,1
2003,02,04,5,000195,000275,5
2003,02,04,5,000195,000282,0
2003,02,04,5,000195,000290,0
2003,02,04,5,000195,999999,226
2003,02,04,5,000198,000013,0
2003,02,04,5,000198,000016,5
2003,02,04,5,000198,000020,45
2003,02,04,5,000198,000050,0
2003,02,04,5,000198,000060,0
2003,02,04,5,000198,000068,3
2003,02,04,5,000198,000070,0
2003,02,04,5,000198,000090,5
2003,02,04,5,000198,000100,0
2003,02,04,5,000198,000105,8
2003,02,04,5,000198,000110,72
2003,02,04,5,000198,000122,11
2003,02,04,5,000198,000130,93
2003,02,04,5,000198,000150,7
2003,02,04,5,000198,000158,2
2003,02,04,5,000198,000164,0
2003,02,04,5,000198,000170,7
2003,02,04,5,000198,000180,2
2003,02,04,5,000198,000185,3
2003,02,04,5,000198,000188,0
2003,02,04,5,000198,000195,5
2003,02,04,5,000198,000198,5430
2003,02,04,5,000198,000220,35
2003,02,04,5,000198,000230,0
2003,02,04,5,000198,000240,0
2003,02,04,5,000198,000261,4
2003,02,04,5,000198,000275,3
2003,02,04,5,000198,000282,1
2003,02,04,5,000198,000290,0
2003,02,04,5,000198,999999,401
2003,02,04,5,000220,000013,0
2003,02,04,5,000220,000016,0
2003,02,04,5,000220,000020,61
2003,02,04,5,000220,000050,2
2003,02,04,5,000220,000060,0
2003,02,04,5,000220,000068,0
2003,02,04,5,000220,000070,1
2003,02,04,5,000220,000090,17
2003,02,04,5,000220,000100,1
2003,02,04,5,000220,000105,15
2003,02,04,5,000220,000110,79
2003,02,04,5,000220,000122,15
2003,02,04,5,000220,000130,28
2003,02,04,5,000220,000150,10
2003,02,04,5,000220,000158,1
2003,02,04,5,000220,000164,0
2003,02,04,5,000220,000170,13
2003,02,04,5,000220,000180,3
2003,02,04,5,000220,000185,0
2003,02,04,5,000220,000188,1
2003,02,04,5,000220,000195,4
2003,02,04,5,000220,000198,23
2003,02,04,5,000220,000220,7017
2003,02,04,5,000220,000230,0
2003,02,04,5,000220,000240,0
2003,02,04,5,000220,000261,9
2003,02,04,5,000220,000275,5
2003,02,04,5,000220,000282,1
2003,02,04,5,000220,000290,0
2003,02,04,5,000220,999999,533
2003,02,04,5,000230,000013,0
2003,02,04,5,000230,000016,0
2003,02,04,5,000230,000020,3
2003,02,04,5,000230,000050,2
2003,02,04,5,000230,000060,0
2003,02,04,5,000230,000068,0
2003,02,04,5,000230,000070,0
2003,02,04,5,000230,000090,5
2003,02,04,5,000230,000100,2
2003,02,04,5,000230,000105,2
2003,02,04,5,000230,000110,5
2003,02,04,5,000230,000122,0
2003,02,04,5,000230,000130,0
2003,02,04,5,000230,000150,0
2003,02,04,5,000230,000158,0
2003,02,04,5,000230,000164,0
2003,02,04,5,000230,000170,4
2003,02,04,5,000230,000180,0
2003,02,04,5,000230,000185,0
2003,02,04,5,000230,000188,0
2003,02,04,5,000230,000195,0
2003,02,04,5,000230,000198,2
2003,02,04,5,000230,000220,1
2003,02,04,5,000230,000230,713
2003,02,04,5,000230,000240,0
2003,02,04,5,000230,000261,0
2003,02,04,5,000230,000275,0
2003,02,04,5,000230,000282,0
2003,02,04,5,000230,000290,0
2003,02,04,5,000230,999999,73
