"Borough/Census Area FIPS","Year","Age","Total","Male","Female","Data from: https://web.archive.org/web/20210611231927/https://live.laborstats.alaska.gov/pop/estimates/data/AgeBySexBCA.xls via https://web.archive.org/web/20210611231927/https://live.laborstats.alaska.gov/pop/index.cfm March 2023 "
"013",2014,"70-74",47,27,20,
"013",2014,"75-79",31,18,13,
"013",2014,"80-84",13,10,3,
"013",2014,"85-89",15,12,3,
"013",2014,"90+",0,0,0,
"016",2014,"0-4",189,100,89,
"016",2014,"5-9",245,119,126,
"016",2014,"10-14",206,122,84,
"016",2014,"15-19",241,141,100,
"016",2014,"20-24",315,215,100,
"016",2014,"25-29",471,332,139,
"016",2014,"30-34",496,350,146,
"016",2014,"35-39",526,364,162,
"016",2014,"40-44",439,319,120,
"016",2014,"45-49",562,378,184,
"016",2014,"50-54",673,460,213,
"016",2014,"55-59",484,339,145,
"016",2014,"60-64",397,263,134,
"016",2014,"65-69",248,164,84,
"016",2014,"70-74",58,36,22,
"016",2014,"75-79",20,9,11,
"016",2014,"80-84",14,10,4,
"016",2014,"85-89",13,3,10,
"016",2014,"90+",1,1,0,
"020",2014,"0-4",21642,11165,10477,
"020",2014,"5-9",21294,11004,10290,
"020",2014,"10-14",20308,10468,9840,
"020",2014,"15-19",19442,9904,9538,
"020",2014,"20-24",24683,13219,11464,
"020",2014,"25-29",25697,13290,12407,
"020",2014,"30-34",24235,12194,12041,
"020",2014,"35-39",19425,9724,9701,
"020",2014,"40-44",18862,9511,9351,
"020",2014,"45-49",18755,9273,9482,
"020",2014,"50-54",21713,10919,10794,
"020",2014,"55-59",20527,10167,10360,
"020",2014,"60-64",16439,8317,8122,
"020",2014,"65-69",11256,5695,5561,
"020",2014,"70-74",6559,3207,3352,
"020",2014,"75-79",4189,1879,2310,
"020",2014,"80-84",2762,1178,1584,
"020",2014,"85-89",1516,558,958,
"020",2014,"90+",948,300,648,
"050",2014,"0-4",1843,942,901,
"050",2014,"5-9",1849,920,929,
"050",2014,"10-14",1725,896,829,
"050",2014,"15-19",1606,855,751,
"050",2014,"20-24",1487,720,767,
"050",2014,"25-29",1482,773,709,
"050",2014,"30-34",1219,615,604,
"050",2014,"35-39",913,471,442,
"050",2014,"40-44",902,447,455,
"050",2014,"45-49",998,560,438,
"050",2014,"50-54",1126,643,483,
"050",2014,"55-59",997,515,482,
"050",2014,"60-64",779,429,350,
"050",2014,"65-69",451,245,206,
"050",2014,"70-74",314,154,160,
"050",2014,"75-79",189,104,85,
"050",2014,"80-84",135,45,90,
"050",2014,"85-89",60,33,27,
"050",2014,"90+",16,7,9,
"060",2014,"0-4",44,27,17,
"060",2014,"5-9",41,23,18,
"060",2014,"10-14",55,26,29,
"060",2014,"15-19",73,37,36,
"060",2014,"20-24",43,29,14,
"060",2014,"25-29",80,41,39,
"060",2014,"30-34",48,25,23,
"060",2014,"35-39",48,24,24,
"060",2014,"40-44",67,41,26,
"060",2014,"45-49",66,36,30,
"060",2014,"50-54",96,51,45,
"060",2014,"55-59",110,67,43,
"060",2014,"60-64",81,50,31,
"060",2014,"65-69",32,17,15,
"060",2014,"70-74",23,17,6,
"060",2014,"75-79",22,9,13,
"060",2014,"80-84",9,6,3,
"060",2014,"85-89",5,1,4,
"060",2014,"90+",1,0,1,
"063",2014,"0-4",463,214,249,
"063",2014,"5-9",439,220,219,
"063",2014,"10-14",440,220,220,
"063",2014,"15-19",398,209,189,
"063",2014,"20-24",370,206,164,
"063",2014,"25-29",576,328,248,
"063",2014,"30-34",484,258,226,
"063",2014,"35-39",416,227,189,
"063",2014,"40-44",433,221,212,
"063",2014,"45-49",479,251,228,
"063",2014,"50-54",593,337,256,
"063",2014,"55-59",627,325,302,
"063",2014,"60-64",461,255,206,
"063",2014,"65-69",286,147,139,
"063",2014,"70-74",164,77,87,
"063",2014,"75-79",79,47,32,
"063",2014,"80-84",42,17,25,
"063",2014,"85-89",26,11,15,
"063",2014,"90+",13,3,10,
"066",2014,"0-4",179,92,87,
"066",2014,"5-9",211,108,103,
"066",2014,"10-14",214,102,112,
"066",2014,"15-19",183,86,97,
"066",2014,"20-24",105,60,45,
"066",2014,"25-29",128,63,65,
"066",2014,"30-34",179,88,91,
"066",2014,"35-39",141,70,71,
"066",2014,"40-44",139,74,65,
"066",2014,"45-49",180,100,80,
"066",2014,"50-54",246,128,118,
"066",2014,"55-59",285,159,126,
"066",2014,"60-64",267,163,104,
"066",2014,"65-69",142,85,57,
"066",2014,"70-74",103,56,47,
"066",2014,"75-79",63,38,25,
"066",2014,"80-84",21,14,7,
"066",2014,"85-89",18,4,14,
"066",2014,"90+",8,4,4,
"068",2014,"0-4",101,60,41,
"068",2014,"5-9",99,59,40,
"068",2014,"10-14",117,56,61,
"068",2014,"15-19",93,44,49,
"068",2014,"20-24",45,26,19,
"068",2014,"25-29",87,38,49,
"068",2014,"30-34",136,68,68,
"068",2014,"35-39",123,56,67,
"068",2014,"40-44",132,72,60,
"068",2014,"45-49",156,91,65,
"068",2014,"50-54",168,105,63,
"068",2014,"55-59",153,82,71,
"068",2014,"60-64",201,137,64,
"068",2014,"65-69",55,34,21,
"068",2014,"70-74",61,36,25,
"068",2014,"75-79",27,14,13,
"068",2014,"80-84",21,15,6,
"068",2014,"85-89",3,3,0,
"068",2014,"90+",0,0,0,
"070",2014,"0-4",502,233,269,
"070",2014,"5-9",448,236,212,
"070",2014,"10-14",400,211,189,
"070",2014,"15-19",435,226,209,
"070",2014,"20-24",402,204,198,
"070",2014,"25-29",368,197,171,
"070",2014,"30-34",316,159,157,
"070",2014,"35-39",248,126,122,
"070",2014,"40-44",240,122,118,
"070",2014,"45-49",299,143,156,
"070",2014,"50-54",335,191,144,
"070",2014,"55-59",387,206,181,
"070",2014,"60-64",273,147,126,
"070",2014,"65-69",141,75,66,
"070",2014,"70-74",126,59,67,
"070",2014,"75-79",72,46,26,
"070",2014,"80-84",43,19,24,
"070",2014,"85-89",21,10,11,
"070",2014,"90+",10,8,2,
"090",2014,"0-4",7237,3671,3566,
"090",2014,"5-9",7088,3708,3380,
"090",2014,"10-14",6462,3384,3078,
"090",2014,"15-19",6190,3267,2923,
"090",2014,"20-24",9140,5240,3900,
"090",2014,"25-29",8775,4724,4051,
"090",2014,"30-34",8091,4312,3779,
"090",2014,"35-39",6403,3283,3120,
"090",2014,"40-44",6044,3207,2837,
"090",2014,"45-49",5628,2841,2787,
"090",2014,"50-54",6775,3427,3348,
"090",2014,"55-59",6749,3437,3312,
"090",2014,"60-64",5687,3017,2670,
"090",2014,"65-69",3715,2024,1691,
"090",2014,"70-74",2246,1130,1116,
"090",2014,"75-79",1143,592,551,
"090",2014,"80-84",769,339,430,
"090",2014,"85-89",466,177,289,
"090",2014,"90+",220,68,152,
"100",2014,"0-4",123,62,61,
"100",2014,"5-9",132,62,70,
"100",2014,"10-14",128,72,56,
"100",2014,"15-19",123,63,60,
"100",2014,"20-24",86,48,38,
"100",2014,"25-29",128,70,58,
"100",2014,"30-34",135,65,70,
"100",2014,"35-39",150,74,76,
"100",2014,"40-44",154,79,75,
"100",2014,"45-49",167,85,82,
"100",2014,"50-54",235,119,116,
"100",2014,"55-59",279,134,145,
"100",2014,"60-64",255,127,128,
"100",2014,"65-69",199,105,94,
"100",2014,"70-74",110,53,57,
"100",2014,"75-79",52,22,30,
"100",2014,"80-84",56,21,35,
"100",2014,"85-89",24,12,12,
"100",2014,"90+",16,6,10,
"105",2014,"0-4",125,69,56,
"105",2014,"5-9",129,67,62,
"105",2014,"10-14",105,39,66,
"105",2014,"15-19",96,45,51,
"105",2014,"20-24",83,51,32,
"105",2014,"25-29",109,56,53,
"105",2014,"30-34",118,68,50,
"105",2014,"35-39",123,52,71,
"105",2014,"40-44",109,66,43,
"105",2014,"45-49",127,69,58,
"105",2014,"50-54",197,98,99,
"105",2014,"55-59",214,114,100,
"105",2014,"60-64",233,122,111,
"105",2014,"65-69",164,106,58,
"105",2014,"70-74",88,52,36,
"105",2014,"75-79",78,50,28,
"105",2014,"80-84",28,21,7,
"105",2014,"85-89",8,2,6,
"105",2014,"90+",5,3,2,
"110",2014,"0-4",1991,1020,971,
"110",2014,"5-9",2131,1057,1074,
"110",2014,"10-14",2052,1038,1014,
"110",2014,"15-19",1999,1072,927,
"110",2014,"20-24",2044,1028,1016,
"110",2014,"25-29",2569,1298,1271,
"110",2014,"30-34",2617,1355,1262,
"110",2014,"35-39",2100,1073,1027,
"110",2014,"40-44",2104,1040,1064,
"110",2014,"45-49",2368,1239,1129,
"110",2014,"50-54",2722,1403,1319,
"110",2014,"55-59",2619,1330,1289,
"110",2014,"60-64",2247,1164,1083,
"110",2014,"65-69",1516,775,741,
"110",2014,"70-74",851,430,421,
"110",2014,"75-79",524,222,302,
"110",2014,"80-84",287,124,163,
"110",2014,"85-89",192,73,119,
"110",2014,"90+",94,30,64,
"122",2014,"0-4",3586,1763,1823,
"122",2014,"5-9",3692,1914,1778,
"122",2014,"10-14",3694,1815,1879,
"122",2014,"15-19",3628,1888,1740,
"122",2014,"20-24",3084,1782,1302,
"122",2014,"25-29",3328,1760,1568,
"122",2014,"30-34",3567,1849,1718,
"122",2014,"35-39",3384,1798,1586,
"122",2014,"40-44",3399,1794,1605,
"122",2014,"45-49",3563,1839,1724,
"122",2014,"50-54",4518,2355,2163,
"122",2014,"55-59",5118,2523,2595,
"122",2014,"60-64",4717,2515,2202,
"122",2014,"65-69",3287,1816,1471,
"122",2014,"70-74",2224,1187,1037,
"122",2014,"75-79",1242,639,603,
"122",2014,"80-84",739,362,377,
"122",2014,"85-89",424,180,244,
"122",2014,"90+",248,87,161,
"130",2014,"0-4",886,437,449,
"130",2014,"5-9",856,454,402,
"130",2014,"10-14",881,456,425,
"130",2014,"15-19",896,455,441,
"130",2014,"20-24",852,475,377,
"130",2014,"25-29",928,492,436,
"130",2014,"30-34",945,489,456,
"130",2014,"35-39",818,384,434,
"130",2014,"40-44",816,406,410,
"130",2014,"45-49",912,445,467,
"130",2014,"50-54",1145,610,535,
"130",2014,"55-59",1178,588,590,
"130",2014,"60-64",1001,520,481,
"130",2014,"65-69",695,343,352,
"130",2014,"70-74",475,232,243,
"130",2014,"75-79",269,150,119,
"130",2014,"80-84",172,73,99,
"130",2014,"85-89",103,50,53,
"130",2014,"90+",75,25,50,
"150",2014,"0-4",1092,565,527,
"150",2014,"5-9",1019,512,507,
"150",2014,"10-14",967,510,457,
"150",2014,"15-19",999,540,459,
"150",2014,"20-24",986,539,447,
"150",2014,"25-29",1138,630,508,
"150",2014,"30-34",1044,541,503,
"150",2014,"35-39",872,462,410,
"150",2014,"40-44",788,397,391,
"150",2014,"45-49",887,454,433,
"150",2014,"50-54",1025,537,488,
"150",2014,"55-59",1044,575,469,
"150",2014,"60-64",734,402,332,
"150",2014,"65-69",551,260,291,
"150",2014,"70-74",326,169,157,
"150",2014,"75-79",172,90,82,
"150",2014,"80-84",97,43,54,
"150",2014,"85-89",50,15,35,
"150",2014,"90+",21,7,14,
"158",2014,"0-4",927,485,442,
"158",2014,"5-9",927,508,419,
"158",2014,"10-14",892,446,446,
"158",2014,"15-19",797,417,380,
"158",2014,"20-24",802,425,377,
"158",2014,"25-29",680,351,329,
"158",2014,"30-34",474,247,227,
"158",2014,"35-39",390,214,176,
"158",2014,"40-44",343,166,177,
"158",2014,"45-49",405,213,192,
"158",2014,"50-54",398,205,193,
"158",2014,"55-59",352,204,148,
"158",2014,"60-64",258,132,126,
"158",2014,"65-69",187,106,81,
"158",2014,"70-74",99,43,56,
"158",2014,"75-79",76,36,40,
"158",2014,"80-84",55,21,34,
"158",2014,"85-89",16,6,10,
"158",2014,"90+",9,5,4,
"164",2014,"0-4",139,75,64,
"164",2014,"5-9",141,80,61,
"164",2014,"10-14",109,50,59,
"164",2014,"15-19",123,64,59,
"164",2014,"20-24",123,54,69,
"164",2014,"25-29",143,76,67,
"164",2014,"30-34",130,62,68,
"164",2014,"35-39",120,71,49,
"164",2014,"40-44",64,37,27,
"164",2014,"45-49",89,47,42,
"164",2014,"50-54",140,81,59,
"164",2014,"55-59",125,73,52,
"164",2014,"60-64",92,43,49,
"164",2014,"65-69",52,33,19,
"164",2014,"70-74",49,22,27,
"164",2014,"75-79",22,12,10,
"164",2014,"80-84",19,14,5,
"164",2014,"85-89",5,1,4,
"164",2014,"90+",4,2,2,
"170",2014,"0-4",7323,3727,3596,
"170",2014,"5-9",8113,4251,3862,
"170",2014,"10-14",7802,4033,3769,
"170",2014,"15-19",7051,3782,3269,
"170",2014,"20-24",5528,2905,2623,
"170",2014,"25-29",6278,3156,3122,
"170",2014,"30-34",6916,3489,3427,
"170",2014,"35-39",6306,3280,3026,
"170",2014,"40-44",6409,3265,3144,
"170",2014,"45-49",6381,3347,3034,
"170",2014,"50-54",7324,3733,3591,
"170",2014,"55-59",7143,3750,3393,
"170",2014,"60-64",6057,3100,2957,
"170",2014,"65-69",3942,2059,1883,
"170",2014,"70-74",2609,1377,1232,
"170",2014,"75-79",1436,755,681,
"170",2014,"80-84",951,474,477,
"170",2014,"85-89",507,203,304,
"170",2014,"90+",192,64,128,
"180",2014,"0-4",1007,532,475,
"180",2014,"5-9",1022,531,491,
"180",2014,"10-14",910,467,443,
"180",2014,"15-19",760,405,355,
"180",2014,"20-24",799,421,378,
"180",2014,"25-29",857,447,410,
"180",2014,"30-34",651,338,313,
"180",2014,"35-39",585,299,286,
"180",2014,"40-44",523,290,233,
"180",2014,"45-49",524,292,232,
"180",2014,"50-54",607,340,267,
"180",2014,"55-59",548,290,258,
"180",2014,"60-64",492,261,231,
"180",2014,"65-69",305,190,115,
"180",2014,"70-74",157,85,72,
"180",2014,"75-79",112,46,66,
"180",2014,"80-84",78,37,41,
"180",2014,"85-89",27,10,17,
"180",2014,"90+",8,4,4,
"185",2014,"0-4",746,371,375,
"185",2014,"5-9",719,383,336,
"185",2014,"10-14",644,332,312,
"185",2014,"15-19",500,262,238,
"185",2014,"20-24",727,426,301,
"185",2014,"25-29",834,502,332,
"185",2014,"30-34",874,579,295,
"185",2014,"35-39",699,495,204,
"185",2014,"40-44",532,350,182,
"185",2014,"45-49",710,503,207,
"185",2014,"50-54",855,571,284,
"185",2014,"55-59",893,636,257,
"185",2014,"60-64",551,380,171,
"185",2014,"65-69",236,159,77,
"185",2014,"70-74",97,59,38,
"185",2014,"75-79",55,23,32,
"185",2014,"80-84",42,14,28,
"185",2014,"85-89",18,8,10,
"185",2014,"90+",5,4,1,
"188",2014,"0-4",828,432,396,
"188",2014,"5-9",804,423,381,
"188",2014,"10-14",687,337,350,
"188",2014,"15-19",645,339,306,
"188",2014,"20-24",673,356,317,
"188",2014,"25-29",662,358,304,
"188",2014,"30-34",553,303,250,
"188",2014,"35-39",409,231,178,
"188",2014,"40-44",383,195,188,
"188",2014,"45-49",416,256,160,
"188",2014,"50-54",504,291,213,
"188",2014,"55-59",412,239,173,
"188",2014,"60-64",281,167,114,
"188",2014,"65-69",220,109,111,
"188",2014,"70-74",116,62,54,
"188",2014,"75-79",85,42,43,
"188",2014,"80-84",67,23,44,
"188",2014,"85-89",46,9,37,
"188",2014,"90+",8,2,6,
"195",2014,"0-4",233,121,112,
"195",2014,"5-9",172,85,87,
"195",2014,"10-14",220,110,110,
"195",2014,"15-19",173,103,70,
"195",2014,"20-24",136,68,68,
"195",2014,"25-29",190,92,98,
"195",2014,"30-34",196,95,101,
"195",2014,"35-39",196,100,96,
"195",2014,"40-44",183,92,91,
"195",2014,"45-49",232,118,114,
"195",2014,"50-54",228,126,102,
"195",2014,"55-59",300,137,163,
"195",2014,"60-64",260,149,111,
"195",2014,"65-69",214,126,88,
"195",2014,"70-74",119,69,50,
"195",2014,"75-79",64,36,28,
"195",2014,"80-84",43,15,28,
"195",2014,"85-89",28,14,14,
"195",2014,"90+",15,7,8,
"198",2014,"0-4",442,216,226,
"198",2014,"5-9",503,264,239,
"198",2014,"10-14",441,237,204,
"198",2014,"15-19",398,228,170,
"198",2014,"20-24",332,194,138,
"198",2014,"25-29",358,179,179,
"198",2014,"30-34",391,218,173,
"198",2014,"35-39",382,205,177,
"198",2014,"40-44",399,202,197,
"198",2014,"45-49",443,245,198,
"198",2014,"50-54",597,338,259,
"198",2014,"55-59",540,287,253,
"198",2014,"60-64",493,281,212,
"198",2014,"65-69",359,216,143,
"198",2014,"70-74",210,121,89,
"198",2014,"75-79",133,84,49,
"198",2014,"80-84",65,29,36,
"198",2014,"85-89",20,10,10,
"198",2014,"90+",14,9,5,
"220",2014,"0-4",570,265,305,
"220",2014,"5-9",625,364,261,
"220",2014,"10-14",548,267,281,
"220",2014,"15-19",514,277,237,
"220",2014,"20-24",519,244,275,
"220",2014,"25-29",633,282,351,
"220",2014,"30-34",644,320,324,
"220",2014,"35-39",648,347,301,
"220",2014,"40-44",551,287,264,
"220",2014,"45-49",555,276,279,
"220",2014,"50-54",660,339,321,
"220",2014,"55-59",777,383,394,
"220",2014,"60-64",609,319,290,
"220",2014,"65-69",428,219,209,
"220",2014,"70-74",250,128,122,
"220",2014,"75-79",253,105,148,
"220",2014,"80-84",133,57,76,
"220",2014,"85-89",90,26,64,
"220",2014,"90+",71,17,54,
"230",2014,"0-4",58,30,28,
"230",2014,"5-9",49,27,22,
"230",2014,"10-14",30,14,16,
"230",2014,"15-19",26,14,12,
"230",2014,"20-24",55,26,29,
"230",2014,"25-29",67,25,42,
"230",2014,"30-34",108,56,52,
"230",2014,"35-39",83,43,40,
"230",2014,"40-44",89,43,46,
"230",2014,"45-49",99,55,44,
"230",2014,"50-54",69,42,27,
"230",2014,"55-59",87,52,35,
"230",2014,"60-64",88,53,35,
"230",2014,"65-69",67,28,39,
"230",2014,"70-74",31,15,16,
"230",2014,"75-79",19,5,14,
"230",2014,"80-84",9,3,6,
"230",2014,"85-89",2,1,1,
"230",2014,"90+",3,1,2,
"240",2014,"0-4",455,220,235,
"240",2014,"5-9",522,272,250,
"240",2014,"10-14",517,277,240,
"240",2014,"15-19",422,227,195,
"240",2014,"20-24",378,193,185,
"240",2014,"25-29",397,220,177,
"240",2014,"30-34",538,305,233,
"240",2014,"35-39",428,246,182,
"240",2014,"40-44",424,242,182,
"240",2014,"45-49",501,289,212,
"240",2014,"50-54",532,320,212,
"240",2014,"55-59",566,296,270,
"240",2014,"60-64",474,297,177,
"240",2014,"65-69",331,204,127,
"240",2014,"70-74",229,136,93,
"240",2014,"75-79",139,71,68,
"240",2014,"80-84",60,33,27,
"240",2014,"85-89",48,14,34,
"240",2014,"90+",17,4,13,
"275",2014,"0-4",155,73,82,
"275",2014,"5-9",144,66,78,
"275",2014,"10-14",137,70,67,
"275",2014,"15-19",132,74,58,
"275",2014,"20-24",107,54,53,
"275",2014,"25-29",151,63,88,
"275",2014,"30-34",121,69,52,
"275",2014,"35-39",78,38,40,
"275",2014,"40-44",124,60,64,
"275",2014,"45-49",145,73,72,
"275",2014,"50-54",199,96,103,
"275",2014,"55-59",268,141,127,
"275",2014,"60-64",220,118,102,
"275",2014,"65-69",163,91,72,
"275",2014,"70-74",106,55,51,
"275",2014,"75-79",88,57,31,
"275",2014,"80-84",47,23,24,
"275",2014,"85-89",15,3,12,
"275",2014,"90+",16,9,7,
"282",2014,"0-4",36,17,19,
"282",2014,"5-9",31,14,17,
"282",2014,"10-14",37,15,22,
"282",2014,"15-19",34,20,14,
"282",2014,"20-24",36,22,14,
"282",2014,"25-29",26,12,14,
"282",2014,"30-34",37,22,15,
"282",2014,"35-39",44,28,16,
"282",2014,"40-44",36,21,15,
"282",2014,"45-49",65,39,26,
"282",2014,"50-54",50,36,14,
"282",2014,"55-59",40,20,20,
"282",2014,"60-64",59,37,22,
"282",2014,"65-69",43,20,23,
"282",2014,"70-74",19,16,3,
"282",2014,"75-79",11,4,7,
"282",2014,"80-84",13,1,12,
"282",2014,"85-89",5,1,4,
"282",2014,"90+",2,0,2,
"290",2014,"0-4",408,214,194,
"290",2014,"5-9",446,240,206,
"290",2014,"10-14",415,198,217,
"290",2014,"15-19",398,230,168,
"290",2014,"20-24",325,177,148,
"290",2014,"25-29",370,188,182,
"290",2014,"30-34",356,212,144,
"290",2014,"35-39",305,153,152,
"290",2014,"40-44",254,129,125,
"290",2014,"45-49",310,166,144,
"290",2014,"50-54",409,210,199,
"290",2014,"55-59",455,255,200,
"290",2014,"60-64",400,234,166,
"290",2014,"65-69",251,126,125,
"290",2014,"70-74",162,95,67,
"290",2014,"75-79",95,60,35,
"290",2014,"80-84",93,36,57,
"290",2014,"85-89",46,28,18,
"290",2014,"90+",16,10,6,
"000",2015,"0-4",53084,27096,25988,
"000",2015,"5-9",54177,28057,26120,
"000",2015,"10-14",50906,26111,24795,
"000",2015,"15-19",48091,25217,22874,
"000",2015,"20-24",52934,28843,24091,
"000",2015,"25-29",58242,30546,27696,
"000",2015,"30-34",56987,29574,27413,
"000",2015,"35-39",47858,24756,23102,
"000",2015,"40-44",43994,22751,21243,
"000",2015,"45-49",45314,23359,21955,
"000",2015,"50-54",52608,27399,25209,
"000",2015,"55-59",53137,27407,25730,
"000",2015,"60-64",45595,23808,21787,
"000",2015,"65-69",31495,16620,14875,
"000",2015,"70-74",19103,9753,9350,
"000",2015,"75-79",11165,5492,5673,
"000",2015,"80-84",7012,3148,3864,
"000",2015,"85-89",3947,1559,2388,
"000",2015,"90+",2137,706,1431,
"013",2015,"0-4",89,43,46,
"013",2015,"5-9",95,46,49,
"013",2015,"10-14",72,41,31,
"013",2015,"15-19",104,58,46,
"013",2015,"20-24",222,172,50,
"013",2015,"25-29",197,144,53,
"013",2015,"30-34",282,189,93,
"013",2015,"35-39",263,179,84,
"013",2015,"40-44",254,171,83,
"013",2015,"45-49",325,238,87,
"013",2015,"50-54",408,258,150,
"013",2015,"55-59",341,223,118,
"013",2015,"60-64",174,109,65,
"013",2015,"65-69",108,69,39,
"013",2015,"70-74",61,35,26,
"013",2015,"75-79",28,17,11,
"013",2015,"80-84",14,8,6,
"013",2015,"85-89",13,10,3,
"013",2015,"90+",2,2,0,
"016",2015,"0-4",206,105,101,
"016",2015,"5-9",224,116,108,
"016",2015,"10-14",201,116,85,
"016",2015,"15-19",231,137,94,
"016",2015,"20-24",288,196,92,
"016",2015,"25-29",487,346,141,
"016",2015,"30-34",480,317,163,
"016",2015,"35-39",522,366,156,
"016",2015,"40-44",426,311,115,
"016",2015,"45-49",528,348,180,
"016",2015,"50-54",625,443,182,
"016",2015,"55-59",495,331,164,
"016",2015,"60-64",415,284,131,
"016",2015,"65-69",283,190,93,
"016",2015,"70-74",65,44,21,
"016",2015,"75-79",16,6,10,
"016",2015,"80-84",15,9,6,
"016",2015,"85-89",9,1,8,
"016",2015,"90+",2,2,0,
"020",2015,"0-4",21313,10992,10321,
"020",2015,"5-9",21124,10894,10230,
"020",2015,"10-14",19999,10303,9696,
"020",2015,"15-19",19082,9708,9374,
"020",2015,"20-24",23955,12888,11067,
"020",2015,"25-29",25735,13268,12467,
"020",2015,"30-34",24694,12538,12156,
"020",2015,"35-39",19937,9931,10006,
"020",2015,"40-44",18206,9123,9083,
"020",2015,"45-49",18270,9074,9196,
"020",2015,"50-54",20861,10409,10452,
"020",2015,"55-59",20264,10061,10203,
"020",2015,"60-64",17046,8646,8400,
"020",2015,"65-69",11824,5969,5855,
"020",2015,"70-74",6971,3414,3557,
"020",2015,"75-79",4307,1901,2406,
"020",2015,"80-84",2827,1219,1608,
"020",2015,"85-89",1550,581,969,
"020",2015,"90+",968,309,659,
"050",2015,"0-4",1870,966,904,
"050",2015,"5-9",1864,933,931,
"050",2015,"10-14",1726,891,835,
"050",2015,"15-19",1618,863,755,
"050",2015,"20-24",1433,699,734,
"050",2015,"25-29",1533,786,747,
"050",2015,"30-34",1226,627,599,
"050",2015,"35-39",967,492,475,
"050",2015,"40-44",879,432,447,
"050",2015,"45-49",961,542,419,
"050",2015,"50-54",1096,614,482,
"050",2015,"55-59",985,520,465,
"050",2015,"60-64",806,442,364,
"050",2015,"65-69",494,266,228,
"050",2015,"70-74",337,169,168,
"050",2015,"75-79",176,97,79,
"050",2015,"80-84",141,48,93,
"050",2015,"85-89",65,32,33,
"050",2015,"90+",12,6,6,
"060",2015,"0-4",46,24,22,
"060",2015,"5-9",34,17,17,
"060",2015,"10-14",48,23,25,
"060",2015,"15-19",67,36,31,
"060",2015,"20-24",36,23,13,
"060",2015,"25-29",62,29,33,
"060",2015,"30-34",55,27,28,
"060",2015,"35-39",41,21,20,
"060",2015,"40-44",66,39,27,
"060",2015,"45-49",56,29,27,
"060",2015,"50-54",88,49,39,
"060",2015,"55-59",105,62,43,
"060",2015,"60-64",87,54,33,
"060",2015,"65-69",35,16,19,
"060",2015,"70-74",24,18,6,
"060",2015,"75-79",24,8,16,
"060",2015,"80-84",6,3,3,
"060",2015,"85-89",4,2,2,
"060",2015,"90+",4,0,4,
"063",2015,"0-4",476,237,239,
"063",2015,"5-9",451,220,231,
"063",2015,"10-14",429,216,213,
"063",2015,"15-19",402,218,184,
"063",2015,"20-24",362,207,155,
"063",2015,"25-29",581,330,251,
"063",2015,"30-34",465,245,220,
"063",2015,"35-39",423,225,198,
"063",2015,"40-44",419,221,198,
"063",2015,"45-49",481,243,238,
"063",2015,"50-54",581,336,245,
"063",2015,"55-59",622,325,297,
"063",2015,"60-64",502,282,220,
"063",2015,"65-69",291,146,145,
"063",2015,"70-74",156,78,78,
"063",2015,"75-79",89,45,44,
"063",2015,"80-84",44,21,23,
"063",2015,"85-89",34,13,21,
"063",2015,"90+",10,2,8,
"066",2015,"0-4",173,88,85,
"066",2015,"5-9",203,105,98,
"066",2015,"10-14",197,88,109,
"066",2015,"15-19",171,86,85,
"066",2015,"20-24",104,57,47,
"066",2015,"25-29",120,59,61,
"066",2015,"30-34",179,93,86,
"066",2015,"35-39",134,68,66,
"066",2015,"40-44",110,58,52,
"066",2015,"45-49",181,94,87,
