"Borough/Census Area FIPS","Year","Age","Total","Male","Female","Data from: https://web.archive.org/web/20210611231927/https://live.laborstats.alaska.gov/pop/estimates/data/AgeBySexBCA_2000to2010.xls via https://web.archive.org/web/20210611231927/https://live.laborstats.alaska.gov/pop/index.cfm March 2023 "
"100",2001,"70-74",65,38,27,
"100",2001,"75-79",54,28,26,
"100",2001,"80-84",30,15,15,
"100",2001,"85+",29,12,17,
"105",2001,"0-4",123,65,58,
"105",2001,"5-9",180,101,79,
"105",2001,"10-14",223,111,112,
"105",2001,"15-19",216,112,104,
"105",2001,"20-24",125,65,60,
"105",2001,"25-29",92,51,41,
"105",2001,"30-34",120,76,44,
"105",2001,"35-39",197,103,94,
"105",2001,"40-44",225,124,101,
"105",2001,"45-49",233,122,111,
"105",2001,"50-54",222,124,98,
"105",2001,"55-59",158,92,66,
"105",2001,"60-64",119,70,49,
"105",2001,"65-69",74,50,24,
"105",2001,"70-74",46,26,20,
"105",2001,"75-79",34,18,16,
"105",2001,"80-84",18,7,11,
"105",2001,"85+",21,6,15,
"110",2001,"0-4",1973,1016,957,
"110",2001,"5-9",2222,1123,1099,
"110",2001,"10-14",2482,1244,1238,
"110",2001,"15-19",2516,1336,1180,
"110",2001,"20-24",1520,761,759,
"110",2001,"25-29",1835,878,957,
"110",2001,"30-34",2257,1185,1072,
"110",2001,"35-39",2672,1334,1338,
"110",2001,"40-44",2951,1462,1489,
"110",2001,"45-49",3045,1512,1533,
"110",2001,"50-54",2658,1394,1264,
"110",2001,"55-59",1558,799,759,
"110",2001,"60-64",922,506,416,
"110",2001,"65-69",565,271,294,
"110",2001,"70-74",507,245,262,
"110",2001,"75-79",354,142,212,
"110",2001,"80-84",275,102,173,
"110",2001,"85+",170,62,108,
"122",2001,"0-4",3248,1633,1615,
"122",2001,"5-9",3844,1992,1852,
"122",2001,"10-14",4624,2313,2311,
"122",2001,"15-19",4603,2440,2163,
"122",2001,"20-24",2000,1155,845,
"122",2001,"25-29",2373,1257,1116,
"122",2001,"30-34",3042,1527,1515,
"122",2001,"35-39",3859,1997,1862,
"122",2001,"40-44",4984,2561,2423,
"122",2001,"45-49",5159,2676,2483,
"122",2001,"50-54",4023,2199,1824,
"122",2001,"55-59",2766,1491,1275,
"122",2001,"60-64",1834,1003,831,
"122",2001,"65-69",1372,714,658,
"122",2001,"70-74",1059,533,526,
"122",2001,"75-79",788,386,402,
"122",2001,"80-84",381,153,228,
"122",2001,"85+",231,85,146,
"130",2001,"0-4",919,465,454,
"130",2001,"5-9",1072,563,509,
"130",2001,"10-14",1176,591,585,
"130",2001,"15-19",1062,537,525,
"130",2001,"20-24",650,345,305,
"130",2001,"25-29",689,334,355,
"130",2001,"30-34",983,479,504,
"130",2001,"35-39",1166,627,539,
"130",2001,"40-44",1355,688,667,
"130",2001,"45-49",1239,629,610,
"130",2001,"50-54",1116,602,514,
"130",2001,"55-59",761,399,362,
"130",2001,"60-64",506,295,211,
"130",2001,"65-69",323,156,167,
"130",2001,"70-74",308,151,157,
"130",2001,"75-79",227,104,123,
"130",2001,"80-84",134,56,78,
"130",2001,"85+",109,36,73,
"150",2001,"0-4",1215,627,588,
"150",2001,"5-9",1148,563,585,
"150",2001,"10-14",1344,696,648,
"150",2001,"15-19",1053,548,505,
"150",2001,"20-24",746,413,333,
"150",2001,"25-29",820,450,370,
"150",2001,"30-34",1076,569,507,
"150",2001,"35-39",1279,667,612,
"150",2001,"40-44",1258,695,563,
"150",2001,"45-49",1150,642,508,
"150",2001,"50-54",890,471,419,
"150",2001,"55-59",527,282,245,
"150",2001,"60-64",332,190,142,
"150",2001,"65-69",271,145,126,
"150",2001,"70-74",187,98,89,
"150",2001,"75-79",102,52,50,
"150",2001,"80-84",74,39,35,
"150",2001,"85+",45,19,26,
"164",2001,"0-4",116,49,67,
"164",2001,"5-9",191,98,93,
"164",2001,"10-14",216,109,107,
"164",2001,"15-19",183,95,88,
"164",2001,"20-24",97,56,41,
"164",2001,"25-29",67,29,38,
"164",2001,"30-34",73,40,33,
"164",2001,"35-39",144,82,62,
"164",2001,"40-44",182,100,82,
"164",2001,"45-49",143,76,67,
"164",2001,"50-54",92,57,35,
"164",2001,"55-59",78,40,38,
"164",2001,"60-64",54,33,21,
"164",2001,"65-69",39,23,16,
"164",2001,"70-74",27,17,10,
"164",2001,"75-79",20,14,6,
"164",2001,"80-84",9,4,5,
"164",2001,"85+",8,2,6,
"170",2001,"0-4",4058,2099,1959,
"170",2001,"5-9",5190,2615,2575,
"170",2001,"10-14",6231,3260,2971,
"170",2001,"15-19",6107,3279,2828,
"170",2001,"20-24",2844,1509,1335,
"170",2001,"25-29",2869,1404,1465,
"170",2001,"30-34",4015,1984,2031,
"170",2001,"35-39",5211,2612,2599,
"170",2001,"40-44",6432,3324,3108,
"170",2001,"45-49",6037,3187,2850,
"170",2001,"50-54",4393,2370,2023,
"170",2001,"55-59",2809,1558,1251,
"170",2001,"60-64",1938,1068,870,
"170",2001,"65-69",1387,719,668,
"170",2001,"70-74",1106,585,521,
"170",2001,"75-79",694,332,362,
"170",2001,"80-84",347,153,194,
"170",2001,"85+",239,79,160,
"180",2001,"0-4",846,459,387,
"180",2001,"5-9",925,489,436,
"180",2001,"10-14",1078,547,531,
"180",2001,"15-19",897,477,420,
"180",2001,"20-24",575,320,255,
"180",2001,"25-29",615,307,308,
"180",2001,"30-34",580,320,260,
"180",2001,"35-39",724,426,298,
"180",2001,"40-44",730,398,332,
"180",2001,"45-49",624,352,272,
"180",2001,"50-54",543,338,205,
"180",2001,"55-59",347,179,168,
"180",2001,"60-64",232,128,104,
"180",2001,"65-69",182,109,73,
"180",2001,"70-74",142,66,76,
"180",2001,"75-79",104,52,52,
"180",2001,"80-84",56,28,28,
"180",2001,"85+",60,14,46,
"185",2001,"0-4",679,387,292,
"185",2001,"5-9",699,342,357,
"185",2001,"10-14",857,441,416,
"185",2001,"15-19",773,411,362,
"185",2001,"20-24",435,223,212,
"185",2001,"25-29",416,223,193,
"185",2001,"30-34",489,260,229,
"185",2001,"35-39",595,320,275,
"185",2001,"40-44",592,315,277,
"185",2001,"45-49",531,297,234,
"185",2001,"50-54",408,235,173,
"185",2001,"55-59",269,150,119,
"185",2001,"60-64",179,100,79,
"185",2001,"65-69",116,61,55,
"185",2001,"70-74",78,36,42,
"185",2001,"75-79",48,16,32,
"185",2001,"80-84",34,12,22,
"185",2001,"85+",23,3,20,
"188",2001,"0-4",747,384,363,
"188",2001,"5-9",783,408,375,
"188",2001,"10-14",925,474,451,
"188",2001,"15-19",744,386,358,
"188",2001,"20-24",472,246,226,
"188",2001,"25-29",453,235,218,
"188",2001,"30-34",477,274,203,
"188",2001,"35-39",547,298,249,
"188",2001,"40-44",479,275,204,
"188",2001,"45-49",436,263,173,
"188",2001,"50-54",350,202,148,
"188",2001,"55-59",222,119,103,
"188",2001,"60-64",147,89,58,
"188",2001,"65-69",119,57,62,
"188",2001,"70-74",120,52,68,
"188",2001,"75-79",62,28,34,
"188",2001,"80-84",28,15,13,
"188",2001,"85+",24,9,15,
"195",2001,"0-4",294,158,136,
"195",2001,"5-9",325,162,163,
"195",2001,"10-14",407,208,199,
"195",2001,"15-19",325,175,150,
"195",2001,"20-24",187,101,86,
"195",2001,"25-29",207,109,98,
"195",2001,"30-34",304,163,141,
"195",2001,"35-39",318,164,154,
"195",2001,"40-44",400,195,205,
"195",2001,"45-49",402,218,184,
"195",2001,"50-54",336,183,153,
"195",2001,"55-59",234,131,103,
"195",2001,"60-64",145,81,64,
"195",2001,"65-69",91,50,41,
"195",2001,"70-74",91,45,46,
"195",2001,"75-79",89,42,47,
"195",2001,"80-84",50,23,27,
"195",2001,"85+",55,23,32,
"198",2001,"0-4",423,223,200,
"198",2001,"5-9",471,250,221,
"198",2001,"10-14",530,271,259,
"198",2001,"15-19",496,267,229,
"198",2001,"20-24",294,169,125,
"198",2001,"25-29",275,143,132,
"198",2001,"30-34",346,176,170,
"198",2001,"35-39",470,243,227,
"198",2001,"40-44",555,306,249,
"198",2001,"45-49",564,326,238,
"198",2001,"50-54",443,259,184,
"198",2001,"55-59",345,202,143,
"198",2001,"60-64",229,140,89,
"198",2001,"65-69",148,95,53,
"198",2001,"70-74",99,59,40,
"198",2001,"75-79",69,36,33,
"198",2001,"80-84",26,10,16,
"198",2001,"85+",21,10,11,
"220",2001,"0-4",562,317,245,
"220",2001,"5-9",623,306,317,
"220",2001,"10-14",732,360,372,
"220",2001,"15-19",689,349,340,
"220",2001,"20-24",524,307,217,
"220",2001,"25-29",523,251,272,
"220",2001,"30-34",609,305,304,
"220",2001,"35-39",717,381,336,
"220",2001,"40-44",798,391,407,
"220",2001,"45-49",778,396,382,
"220",2001,"50-54",647,348,299,
"220",2001,"55-59",418,226,192,
"220",2001,"60-64",369,197,172,
"220",2001,"65-69",258,119,139,
"220",2001,"70-74",190,104,86,
"220",2001,"75-79",150,62,88,
"220",2001,"80-84",69,31,38,
"220",2001,"85+",81,18,63,
"230",2001,"0-4",37,17,20,
"230",2001,"5-9",58,26,32,
"230",2001,"10-14",46,24,22,
"230",2001,"15-19",32,17,15,
"230",2001,"20-24",34,19,15,
"230",2001,"25-29",67,32,35,
"230",2001,"30-34",78,41,37,
"230",2001,"35-39",71,40,31,
"230",2001,"40-44",75,42,33,
"230",2001,"45-49",91,56,35,
"230",2001,"50-54",83,44,39,
"230",2001,"55-59",63,27,36,
"230",2001,"60-64",37,21,16,
"230",2001,"65-69",23,13,10,
"230",2001,"70-74",21,10,11,
"230",2001,"75-79",15,6,9,
"230",2001,"80-84",8,5,3,
"230",2001,"85+",9,3,6,
"240",2001,"0-4",370,187,183,
"240",2001,"5-9",497,260,237,
"240",2001,"10-14",621,287,334,
"240",2001,"15-19",588,324,264,
"240",2001,"20-24",253,140,113,
"240",2001,"25-29",244,120,124,
"240",2001,"30-34",329,150,179,
"240",2001,"35-39",408,206,202,
"240",2001,"40-44",530,277,253,
"240",2001,"45-49",564,295,269,
"240",2001,"50-54",461,250,211,
"240",2001,"55-59",304,175,129,
"240",2001,"60-64",283,164,119,
"240",2001,"65-69",158,87,71,
"240",2001,"70-74",120,58,62,
"240",2001,"75-79",63,36,27,
"240",2001,"80-84",28,11,17,
"240",2001,"85+",26,6,20,
"261",2001,"0-4",684,342,342,
"261",2001,"5-9",743,391,352,
"261",2001,"10-14",949,501,448,
"261",2001,"15-19",882,470,412,
"261",2001,"20-24",428,256,172,
"261",2001,"25-29",447,215,232,
"261",2001,"30-34",642,315,327,
"261",2001,"35-39",847,450,397,
"261",2001,"40-44",1041,537,504,
"261",2001,"45-49",1051,564,487,
"261",2001,"50-54",887,500,387,
"261",2001,"55-59",545,330,215,
"261",2001,"60-64",320,185,135,
"261",2001,"65-69",211,114,97,
"261",2001,"70-74",170,95,75,
"261",2001,"75-79",132,60,72,
"261",2001,"80-84",52,24,28,
"261",2001,"85+",52,23,29,
"270",2001,"0-4",778,420,358,
"270",2001,"5-9",878,463,415,
"270",2001,"10-14",1102,587,515,
"270",2001,"15-19",837,417,420,
"270",2001,"20-24",438,223,215,
"270",2001,"25-29",439,215,224,
"270",2001,"30-34",465,232,233,
"270",2001,"35-39",448,249,199,
"270",2001,"40-44",437,235,202,
"270",2001,"45-49",330,177,153,
"270",2001,"50-54",278,151,127,
"270",2001,"55-59",207,113,94,
"270",2001,"60-64",143,76,67,
"270",2001,"65-69",148,71,77,
"270",2001,"70-74",98,44,54,
"270",2001,"75-79",78,41,37,
"270",2001,"80-84",26,10,16,
"270",2001,"85+",19,7,12,
"275",2001,"0-4",144,78,66,
"275",2001,"5-9",170,88,82,
"275",2001,"10-14",224,121,103,
"275",2001,"15-19",176,94,82,
"275",2001,"20-24",80,45,35,
"275",2001,"25-29",84,39,45,
"275",2001,"30-34",120,53,67,
"275",2001,"35-39",162,77,85,
"275",2001,"40-44",227,113,114,
"275",2001,"45-49",236,128,108,
"275",2001,"50-54",190,100,90,
"275",2001,"55-59",147,78,69,
"275",2001,"60-64",127,74,53,
"275",2001,"65-69",87,48,39,
"275",2001,"70-74",74,38,36,
"275",2001,"75-79",52,24,28,
"275",2001,"80-84",39,19,20,
"275",2001,"85+",45,12,33,
"282",2001,"0-4",30,15,15,
"282",2001,"5-9",61,34,27,
"282",2001,"10-14",65,32,33,
"282",2001,"15-19",57,36,21,
"282",2001,"20-24",17,9,8,
"282",2001,"25-29",20,11,9,
"282",2001,"30-34",47,23,24,
"282",2001,"35-39",70,43,27,
"282",2001,"40-44",85,60,25,
"282",2001,"45-49",88,58,30,
"282",2001,"50-54",63,39,24,
"282",2001,"55-59",38,27,11,
"282",2001,"60-64",30,21,9,
"282",2001,"65-69",15,7,8,
"282",2001,"70-74",14,9,5,
"282",2001,"75-79",9,3,6,
"282",2001,"80-84",1,1,0,
"282",2001,"85+",2,2,0,
"290",2001,"0-4",452,235,217,
"290",2001,"5-9",549,275,274,
"290",2001,"10-14",783,429,354,
"290",2001,"15-19",674,369,305,
"290",2001,"20-24",364,223,141,
"290",2001,"25-29",310,178,132,
"290",2001,"30-34",350,177,173,
"290",2001,"35-39",500,265,235,
"290",2001,"40-44",525,266,259,
"290",2001,"45-49",536,304,232,
"290",2001,"50-54",468,260,208,
"290",2001,"55-59",279,164,115,
"290",2001,"60-64",223,124,99,
"290",2001,"65-69",154,86,68,
"290",2001,"70-74",142,74,68,
"290",2001,"75-79",83,44,39,
"290",2001,"80-84",48,24,24,
"290",2001,"85+",41,19,22,
"000",2002,"0-4",47584,24415,23169,
"000",2002,"5-9",50275,25731,24544,
"000",2002,"10-14",57567,29413,28154,
"000",2002,"15-19",54772,28502,26270,
"000",2002,"20-24",40892,22271,18621,
"000",2002,"25-29",41539,21651,19888,
"000",2002,"30-34",46790,24026,22764,
"000",2002,"35-39",51944,26811,25133,
"000",2002,"40-44",58060,29620,28440,
"000",2002,"45-49",56549,29208,27341,
"000",2002,"50-54",46319,24846,21473,
"000",2002,"55-59",31668,16955,14713,
"000",2002,"60-64",19740,10557,9183,
"000",2002,"65-69",13222,6738,6484,
"000",2002,"70-74",10210,5035,5175,
"000",2002,"75-79",7261,3298,3963,
"000",2002,"80-84",4237,1754,2483,
"000",2002,"85+",3100,1042,2058,
"013",2002,"0-4",90,41,49,
"013",2002,"5-9",122,61,61,
"013",2002,"10-14",122,63,59,
"013",2002,"15-19",133,70,63,
"013",2002,"20-24",214,151,63,
"013",2002,"25-29",209,133,76,
"013",2002,"30-34",231,166,65,
"013",2002,"35-39",343,248,95,
"013",2002,"40-44",347,237,110,
"013",2002,"45-49",311,214,97,
"013",2002,"50-54",269,166,103,
"013",2002,"55-59",184,119,65,
"013",2002,"60-64",85,49,36,
"013",2002,"65-69",32,21,11,
"013",2002,"70-74",12,9,3,
"013",2002,"75-79",14,9,5,
"013",2002,"80-84",9,6,3,
"013",2002,"85+",5,2,3,
"016",2002,"0-4",195,97,98,
"016",2002,"5-9",242,123,119,
"016",2002,"10-14",227,126,101,
"016",2002,"15-19",243,118,125,
"016",2002,"20-24",249,174,75,
"016",2002,"25-29",414,279,135,
"016",2002,"30-34",589,409,180,
"016",2002,"35-39",726,521,205,
"016",2002,"40-44",693,466,227,
"016",2002,"45-49",576,414,162,
"016",2002,"50-54",480,330,150,
"016",2002,"55-59",247,150,97,
"016",2002,"60-64",129,83,46,
"016",2002,"65-69",73,36,37,
"016",2002,"70-74",26,13,13,
"016",2002,"75-79",16,7,9,
"016",2002,"80-84",10,3,7,
"016",2002,"85+",6,1,5,
"020",2002,"0-4",20164,10289,9875,
"020",2002,"5-9",20708,10561,10147,
"020",2002,"10-14",22333,11388,10945,
"020",2002,"15-19",20876,10718,10158,
"020",2002,"20-24",18455,9698,8757,
"020",2002,"25-29",19487,10095,9392,
"020",2002,"30-34",21190,10760,10430,
"020",2002,"35-39",22327,11224,11103,
"020",2002,"40-44",24253,12055,12198,
"020",2002,"45-49",23114,11563,11551,
"020",2002,"50-54",18679,9668,9011,
"020",2002,"55-59",13060,6823,6237,
"020",2002,"60-64",7715,3915,3800,
"020",2002,"65-69",5101,2494,2607,
"020",2002,"70-74",4018,1831,2187,
"020",2002,"75-79",2910,1245,1665,
"020",2002,"80-84",1733,671,1062,
"020",2002,"85+",1216,376,840,
"050",2002,"0-4",1738,924,814,
"050",2002,"5-9",1719,949,770,
"050",2002,"10-14",1999,993,1006,
"050",2002,"15-19",1672,911,761,
"050",2002,"20-24",1037,539,498,
"050",2002,"25-29",994,503,491,
"050",2002,"30-34",1084,559,525,
"050",2002,"35-39",1290,713,577,
"050",2002,"40-44",1199,646,553,
"050",2002,"45-49",1000,553,447,
"050",2002,"50-54",851,484,367,
"050",2002,"55-59",573,304,269,
"050",2002,"60-64",421,221,200,
"050",2002,"65-69",309,147,162,
"050",2002,"70-74",226,123,103,
"050",2002,"75-79",142,78,64,
"050",2002,"80-84",99,43,56,
"050",2002,"85+",85,34,51,
"060",2002,"0-4",77,41,36,
"060",2002,"5-9",94,43,51,
"060",2002,"10-14",121,62,59,
"060",2002,"15-19",106,60,46,
"060",2002,"20-24",32,15,17,
"060",2002,"25-29",41,28,13,
"060",2002,"30-34",65,34,31,
"060",2002,"35-39",101,51,50,
"060",2002,"40-44",167,96,71,
"060",2002,"45-49",123,64,59,
"060",2002,"50-54",94,56,38,
"060",2002,"55-59",64,39,25,
"060",2002,"60-64",32,21,11,
"060",2002,"65-69",23,11,12,
"060",2002,"70-74",16,12,4,
"060",2002,"75-79",10,5,5,
"060",2002,"80-84",2,1,1,
"060",2002,"85+",2,2,0,
"068",2002,"0-4",99,59,40,
"068",2002,"5-9",100,49,51,
"068",2002,"10-14",146,84,62,
"068",2002,"15-19",144,74,70,
"068",2002,"20-24",60,40,20,
"068",2002,"25-29",108,63,45,
"068",2002,"30-34",155,86,69,
"068",2002,"35-39",159,91,68,
"068",2002,"40-44",215,126,89,
"068",2002,"45-49",244,143,101,
"068",2002,"50-54",188,113,75,
"068",2002,"55-59",108,68,40,
"068",2002,"60-64",75,52,23,
"068",2002,"65-69",36,23,13,
"068",2002,"70-74",9,4,5,
"068",2002,"75-79",8,6,2,
"068",2002,"80-84",6,4,2,
"068",2002,"85+",3,0,3,
"070",2002,"0-4",426,227,199,
"070",2002,"5-9",512,275,237,
"070",2002,"10-14",595,305,290,
"070",2002,"15-19",492,251,241,
"070",2002,"20-24",237,132,105,
"070",2002,"25-29",233,115,118,
"070",2002,"30-34",291,151,140,
"070",2002,"35-39",408,211,197,
"070",2002,"40-44",386,206,180,
"070",2002,"45-49",404,210,194,
"070",2002,"50-54",300,150,150,
"070",2002,"55-59",215,115,100,
"070",2002,"60-64",129,70,59,
"070",2002,"65-69",100,54,46,
"070",2002,"70-74",83,43,40,
"070",2002,"75-79",58,29,29,
"070",2002,"80-84",23,10,13,
"070",2002,"85+",19,9,10,
"090",2002,"0-4",6998,3534,3464,
"090",2002,"5-9",6568,3337,3231,
"090",2002,"10-14",7177,3633,3544,
"090",2002,"15-19",6886,3637,3249,
"090",2002,"20-24",7773,4418,3355,
"090",2002,"25-29",7678,4166,3512,
"090",2002,"30-34",6590,3421,3169,
"090",2002,"35-39",6664,3434,3230,
"090",2002,"40-44",6979,3474,3505,
"090",2002,"45-49",6704,3359,3345,
"090",2002,"50-54",5636,3092,2544,
"090",2002,"55-59",3765,2046,1719,
"090",2002,"60-64",2279,1213,1066,
"090",2002,"65-69",1415,742,673,
"090",2002,"70-74",1162,604,558,
"090",2002,"75-79",732,316,416,
"090",2002,"80-84",502,215,287,
"090",2002,"85+",352,126,226,
"100",2002,"0-4",119,57,62,
"100",2002,"5-9",144,71,73,
"100",2002,"10-14",185,100,85,
"100",2002,"15-19",212,105,107,
"100",2002,"20-24",76,40,36,
"100",2002,"25-29",67,27,40,
"100",2002,"30-34",138,67,71,
"100",2002,"35-39",170,85,85,
"100",2002,"40-44",212,108,104,
"100",2002,"45-49",273,149,124,
"100",2002,"50-54",268,144,124,
"100",2002,"55-59",182,81,101,
"100",2002,"60-64",104,54,50,
"100",2002,"65-69",81,42,39,
"100",2002,"70-74",65,36,29,
"100",2002,"75-79",63,36,27,
"100",2002,"80-84",27,14,13,
"100",2002,"85+",26,8,18,
"105",2002,"0-4",112,60,52,
"105",2002,"5-9",162,88,74,
"105",2002,"10-14",207,105,102,
"105",2002,"15-19",208,105,103,
"105",2002,"20-24",123,68,55,
"105",2002,"25-29",80,45,35,
"105",2002,"30-34",108,68,40,
"105",2002,"35-39",174,94,80,
"105",2002,"40-44",217,117,100,
"105",2002,"45-49",225,121,104,
"105",2002,"50-54",221,121,100,
"105",2002,"55-59",171,100,71,
"105",2002,"60-64",121,72,49,
"105",2002,"65-69",82,53,29,
"105",2002,"70-74",46,29,17,
"105",2002,"75-79",34,18,16,
"105",2002,"80-84",18,8,10,
"105",2002,"85+",20,5,15,
"110",2002,"0-4",2026,1047,979,
"110",2002,"5-9",2187,1114,1073,
"110",2002,"10-14",2488,1238,1250,
"110",2002,"15-19",2568,1351,1217,
"110",2002,"20-24",1627,825,802,
"110",2002,"25-29",1845,876,969,
"110",2002,"30-34",2290,1198,1092,
"110",2002,"35-39",2582,1301,1281,
"110",2002,"40-44",2942,1439,1503,
"110",2002,"45-49",3094,1550,1544,
"110",2002,"50-54",2775,1452,1323,
"110",2002,"55-59",1708,885,823,
"110",2002,"60-64",979,531,448,
"110",2002,"65-69",601,291,310,
"110",2002,"70-74",495,240,255,
"110",2002,"75-79",365,147,218,
"110",2002,"80-84",276,99,177,
"110",2002,"85+",199,77,122,
"122",2002,"0-4",3222,1600,1622,
"122",2002,"5-9",3666,1883,1783,
"122",2002,"10-14",4637,2332,2305,
"122",2002,"15-19",4770,2520,2250,
"122",2002,"20-24",2217,1314,903,
"122",2002,"25-29",2164,1137,1027,
"122",2002,"30-34",3100,1565,1535,
"122",2002,"35-39",3652,1890,1762,
"122",2002,"40-44",4877,2508,2369,
"122",2002,"45-49",5226,2675,2551,
"122",2002,"50-54",4261,2309,1952,
"122",2002,"55-59",3041,1666,1375,
"122",2002,"60-64",2011,1077,934,
"122",2002,"65-69",1436,748,688,
"122",2002,"70-74",1092,563,529,
"122",2002,"75-79",822,405,417,
"122",2002,"80-84",431,185,246,
"122",2002,"85+",254,91,163,
"130",2002,"0-4",897,451,446,
"130",2002,"5-9",1015,533,482,
"130",2002,"10-14",1176,596,580,
"130",2002,"15-19",1085,542,543,
"130",2002,"20-24",683,374,309,
"130",2002,"25-29",657,329,328,
"130",2002,"30-34",971,478,493,
"130",2002,"35-39",1117,588,529,
"130",2002,"40-44",1324,683,641,
"130",2002,"45-49",1252,635,617,
"130",2002,"50-54",1130,611,519,
"130",2002,"55-59",823,420,403,
"130",2002,"60-64",532,300,232,
"130",2002,"65-69",321,166,155,
"130",2002,"70-74",298,141,157,
"130",2002,"75-79",222,104,118,
"130",2002,"80-84",135,52,83,
"130",2002,"85+",126,46,80,
"150",2002,"0-4",1160,595,565,
"150",2002,"5-9",1173,586,587,
"150",2002,"10-14",1335,677,658,
"150",2002,"15-19",1098,575,523,
"150",2002,"20-24",713,404,309,
"150",2002,"25-29",814,446,368,
"150",2002,"30-34",1066,570,496,
"150",2002,"35-39",1230,636,594,
"150",2002,"40-44",1270,711,559,
"150",2002,"45-49",1157,628,529,
"150",2002,"50-54",904,489,415,
"150",2002,"55-59",604,325,279,
"150",2002,"60-64",352,197,155,
"150",2002,"65-69",261,136,125,
"150",2002,"70-74",191,102,89,
"150",2002,"75-79",108,54,54,
"150",2002,"80-84",68,35,33,
"150",2002,"85+",53,23,30,
"164",2002,"0-4",113,53,60,
"164",2002,"5-9",169,87,82,
"164",2002,"10-14",199,96,103,
"164",2002,"15-19",194,102,92,
"164",2002,"20-24",94,57,37,
"164",2002,"25-29",54,21,33,
"164",2002,"30-34",59,34,25,
"164",2002,"35-39",128,72,56,
"164",2002,"40-44",178,101,77,
"164",2002,"45-49",131,70,61,
"164",2002,"50-54",108,62,46,
"164",2002,"55-59",64,33,31,
"164",2002,"60-64",58,32,26,
"164",2002,"65-69",38,26,12,
"164",2002,"70-74",30,18,12,
"164",2002,"75-79",17,12,5,
"164",2002,"80-84",10,5,5,
"164",2002,"85+",6,1,5,
"170",2002,"0-4",4075,2097,1978,
"170",2002,"5-9",5243,2676,2567,
"170",2002,"10-14",6442,3366,3076,
"170",2002,"15-19",6524,3444,3080,
"170",2002,"20-24",3130,1673,1457,
"170",2002,"25-29",2803,1375,1428,
"170",2002,"30-34",4140,2045,2095,
"170",2002,"35-39",5171,2605,2566,
"170",2002,"40-44",6503,3309,3194,
"170",2002,"45-49",6381,3382,2999,
"170",2002,"50-54",4845,2610,2235,
"170",2002,"55-59",3142,1709,1433,
"170",2002,"60-64",2155,1212,943,
"170",2002,"65-69",1504,764,740,
"170",2002,"70-74",1150,609,541,
"170",2002,"75-79",754,356,398,
"170",2002,"80-84",397,180,217,
"170",2002,"85+",277,90,187,
"180",2002,"0-4",885,480,405,
"180",2002,"5-9",845,453,392,
"180",2002,"10-14",1123,567,556,
"180",2002,"15-19",943,486,457,
"180",2002,"20-24",571,324,247,
"180",2002,"25-29",593,316,277,
"180",2002,"30-34",600,318,282,
"180",2002,"35-39",715,419,296,
"180",2002,"40-44",722,395,327,
"180",2002,"45-49",631,353,278,
"180",2002,"50-54",552,335,217,
"180",2002,"55-59",371,201,170,
"180",2002,"60-64",252,138,114,
"180",2002,"65-69",182,109,73,
"180",2002,"70-74",130,63,67,
"180",2002,"75-79",109,50,59,
"180",2002,"80-84",52,27,25,
"180",2002,"85+",59,16,43,
"185",2002,"0-4",714,397,317,
"185",2002,"5-9",648,326,322,
"185",2002,"10-14",847,440,407,
"185",2002,"15-19",789,412,377,
"185",2002,"20-24",469,237,232,
"185",2002,"25-29",385,203,182,
"185",2002,"30-34",464,255,209,
"185",2002,"35-39",596,323,273,
"185",2002,"40-44",571,310,261,
"185",2002,"45-49",557,295,262,
"185",2002,"50-54",407,244,163,
"185",2002,"55-59",285,159,126,
"185",2002,"60-64",185,100,85,
"185",2002,"65-69",124,66,58,
"185",2002,"70-74",72,34,38,
"185",2002,"75-79",52,19,33,
"185",2002,"80-84",36,13,23,
"185",2002,"85+",19,2,17,
"188",2002,"0-4",754,392,362,
"188",2002,"5-9",742,364,378,
"188",2002,"10-14",920,494,426,
"188",2002,"15-19",810,405,405,
"188",2002,"20-24",495,260,235,
"188",2002,"25-29",459,244,215,
"188",2002,"30-34",453,260,193,
"188",2002,"35-39",538,290,248,
"188",2002,"40-44",483,273,210,
"188",2002,"45-49",464,288,176,
